device,detector,tsPeriodEnd,countPeriod,trafficAmount,reliabValue
tre227,b50,2024-11-12T16:02:50+02:00,60,120.0,81.0
tre227,b50,2024-11-12T16:01:50+02:00,60,180.0,81.0
tre227,b50,2024-11-12T16:00:50+02:00,60,180.0,67.0
tre227,c45,2024-11-12T16:14:50+02:00,60,60.0,68.0
tre227,c45,2024-11-12T16:13:50+02:00,60,,
tre227,c45,2024-11-12T16:12:50+02:00,60,240.0,89.0
tre227,c45,2024-11-12T16:11:50+02:00,60,180.0,60.0
tre227,c45,2024-11-12T16:10:50+02:00,60,180.0,68.0
tre227,c45,2024-11-12T16:09:50+02:00,60,360.0,55.0
tre227,c45,2024-11-12T16:08:50+02:00,60,60.0,46.0
tre227,c45,2024-11-12T16:07:50+02:00,60,60.0,33.0
tre227,c45,2024-11-12T16:06:50+02:00,60,240.0,55.0
tre227,c45,2024-11-12T16:05:50+02:00,60,0.0,78.0
tre227,c45,2024-11-12T16:04:50+02:00,60,60.0,55.0
tre227,c45,2024-11-12T16:03:50+02:00,60,240.0,75.0
tre227,c45,2024-11-12T16:02:50+02:00,60,60.0,81.0
tre227,c45,2024-11-12T16:01:50+02:00,60,120.0,81.0
tre227,c45,2024-11-12T16:00:50+02:00,60,60.0,67.0
tre227,e45,2024-11-12T16:14:50+02:00,60,240.0,68.0
tre227,e45,2024-11-12T16:13:50+02:00,60,,
tre227,e45,2024-11-12T16:12:50+02:00,60,240.0,89.0
tre227,e45,2024-11-12T16:11:50+02:00,60,120.0,60.0
tre227,e45,2024-11-12T16:10:50+02:00,60,180.0,68.0
tre227,e45,2024-11-12T16:09:50+02:00,60,0.0,55.0
tre227,e45,2024-11-12T16:08:50+02:00,60,120.0,46.0
tre227,e45,2024-11-12T16:07:50+02:00,60,60.0,33.0
tre227,e45,2024-11-12T16:06:50+02:00,60,240.0,55.0
tre227,e45,2024-11-12T16:05:50+02:00,60,120.0,78.0
tre227,e45,2024-11-12T16:04:50+02:00,60,300.0,55.0
tre227,e45,2024-11-12T16:03:50+02:00,60,240.0,75.0
tre227,e45,2024-11-12T16:02:50+02:00,60,180.0,81.0
tre227,e45,2024-11-12T16:01:50+02:00,60,240.0,81.0
tre227,e45,2024-11-12T16:00:50+02:00,60,60.0,67.0
tre227,f55,2024-11-12T16:14:50+02:00,60,0.0,68.0
tre227,f55,2024-11-12T16:13:50+02:00,60,,
tre227,f55,2024-11-12T16:12:50+02:00,60,60.0,89.0
tre227,f55,2024-11-12T16:11:50+02:00,60,60.0,60.0
tre227,f55,2024-11-12T16:10:50+02:00,60,0.0,68.0
tre227,f55,2024-11-12T16:09:50+02:00,60,60.0,55.0
tre227,f55,2024-11-12T16:08:50+02:00,60,0.0,46.0
tre227,f55,2024-11-12T16:07:50+02:00,60,0.0,33.0
tre227,f55,2024-11-12T16:06:50+02:00,60,60.0,55.0
tre227,f55,2024-11-12T16:05:50+02:00,60,60.0,78.0
tre227,f55,2024-11-12T16:04:50+02:00,60,60.0,55.0
tre227,f55,2024-11-12T16:03:50+02:00,60,60.0,75.0
tre227,f55,2024-11-12T16:02:50+02:00,60,0.0,81.0
tre227,f55,2024-11-12T16:01:50+02:00,60,60.0,81.0
tre227,f55,2024-11-12T16:00:50+02:00,60,60.0,67.0
tre227,a55_1,2024-11-12T16:29:50+02:00,60,60.0,51.0
tre227,a55_1,2024-11-12T16:28:50+02:00,60,0.0,69.0
tre227,a55_1,2024-11-12T16:27:50+02:00,60,0.0,100.0
tre227,a55_1,2024-11-12T16:26:50+02:00,60,60.0,83.0
tre227,a55_1,2024-11-12T16:25:50+02:00,60,60.0,73.0
tre227,a55_1,2024-11-12T16:24:50+02:00,60,120.0,68.0
tre227,a55_1,2024-11-12T16:23:50+02:00,60,0.0,55.0
tre227,a55_1,2024-11-12T16:22:50+02:00,60,120.0,53.0
tre227,a55_1,2024-11-12T16:21:50+02:00,60,0.0,68.0
tre227,a55_1,2024-11-12T16:20:50+02:00,60,60.0,56.0
tre227,a55_1,2024-11-12T16:19:50+02:00,60,60.0,67.0
tre227,a55_1,2024-11-12T16:18:50+02:00,60,60.0,61.0
tre227,a55_1,2024-11-12T16:17:50+02:00,60,120.0,46.0
tre227,a55_1,2024-11-12T16:16:50+02:00,60,0.0,42.0
tre227,a55_1,2024-11-12T16:15:50+02:00,60,120.0,46.0
tre227,a55_2,2024-11-12T16:29:50+02:00,60,240.0,51.0
tre227,a55_2,2024-11-12T16:28:50+02:00,60,240.0,69.0
tre227,a55_2,2024-11-12T16:27:50+02:00,60,240.0,100.0
tre227,a55_2,2024-11-12T16:26:50+02:00,60,0.0,83.0
tre227,a55_2,2024-11-12T16:25:50+02:00,60,0.0,73.0
tre227,a55_2,2024-11-12T16:24:50+02:00,60,180.0,68.0
tre227,a55_2,2024-11-12T16:23:50+02:00,60,240.0,55.0
tre227,a55_2,2024-11-12T16:22:50+02:00,60,240.0,53.0
tre227,a55_2,2024-11-12T16:21:50+02:00,60,60.0,68.0
tre227,a55_2,2024-11-12T16:20:50+02:00,60,240.0,56.0
tre227,a55_2,2024-11-12T16:19:50+02:00,60,180.0,67.0
tre227,a55_2,2024-11-12T16:18:50+02:00,60,240.0,61.0
tre227,a55_2,2024-11-12T16:17:50+02:00,60,120.0,46.0
tre227,a55_2,2024-11-12T16:16:50+02:00,60,120.0,42.0
tre227,a55_2,2024-11-12T16:15:50+02:00,60,180.0,46.0
tre227,b50,2024-11-12T16:29:50+02:00,60,120.0,51.0
tre227,b50,2024-11-12T16:28:50+02:00,60,120.0,69.0
tre227,b50,2024-11-12T16:27:50+02:00,60,180.0,100.0
tre227,b50,2024-11-12T16:26:50+02:00,60,180.0,83.0
tre227,b50,2024-11-12T16:25:50+02:00,60,120.0,73.0
tre227,b50,2024-11-12T16:24:50+02:00,60,120.0,68.0
tre227,b50,2024-11-12T16:23:50+02:00,60,180.0,55.0
tre227,b50,2024-11-12T16:22:50+02:00,60,180.0,53.0
tre227,b50,2024-11-12T16:21:50+02:00,60,240.0,68.0
tre227,b50,2024-11-12T16:20:50+02:00,60,120.0,56.0
tre227,b50,2024-11-12T16:19:50+02:00,60,180.0,67.0
tre227,b50,2024-11-12T16:18:50+02:00,60,60.0,61.0
tre227,b50,2024-11-12T16:17:50+02:00,60,120.0,46.0
tre227,b50,2024-11-12T16:16:50+02:00,60,60.0,42.0
tre227,b50,2024-11-12T16:15:50+02:00,60,240.0,46.0
tre227,c45,2024-11-12T16:29:50+02:00,60,120.0,51.0
tre227,c45,2024-11-12T16:28:50+02:00,60,300.0,69.0
tre227,c45,2024-11-12T16:27:50+02:00,60,60.0,100.0
tre227,c45,2024-11-12T16:26:50+02:00,60,120.0,83.0
tre227,c45,2024-11-12T16:25:50+02:00,60,120.0,73.0
tre227,c45,2024-11-12T16:24:50+02:00,60,120.0,68.0
tre227,c45,2024-11-12T16:23:50+02:00,60,120.0,55.0
tre227,c45,2024-11-12T16:22:50+02:00,60,60.0,53.0
tre227,c45,2024-11-12T16:21:50+02:00,60,120.0,68.0
tre227,c45,2024-11-12T16:20:50+02:00,60,180.0,56.0
tre227,c45,2024-11-12T16:19:50+02:00,60,120.0,67.0
tre227,c45,2024-11-12T16:18:50+02:00,60,180.0,61.0
tre227,c45,2024-11-12T16:17:50+02:00,60,120.0,46.0
tre227,c45,2024-11-12T16:16:50+02:00,60,60.0,42.0
tre227,c45,2024-11-12T16:15:50+02:00,60,60.0,46.0
tre227,e45,2024-11-12T16:29:50+02:00,60,240.0,51.0
tre227,e45,2024-11-12T16:28:50+02:00,60,300.0,69.0
tre227,e45,2024-11-12T16:27:50+02:00,60,360.0,100.0
tre227,e45,2024-11-12T16:26:50+02:00,60,120.0,83.0
tre227,e45,2024-11-12T16:25:50+02:00,60,240.0,73.0
tre227,e45,2024-11-12T16:24:50+02:00,60,540.0,68.0
tre227,e45,2024-11-12T16:23:50+02:00,60,180.0,55.0
tre227,e45,2024-11-12T16:22:50+02:00,60,300.0,53.0
tre227,e45,2024-11-12T16:21:50+02:00,60,240.0,68.0
tre227,e45,2024-11-12T16:20:50+02:00,60,0.0,56.0
tre227,e45,2024-11-12T16:19:50+02:00,60,420.0,67.0
tre227,e45,2024-11-12T16:18:50+02:00,60,120.0,61.0
tre227,e45,2024-11-12T16:17:50+02:00,60,60.0,46.0
tre227,e45,2024-11-12T16:16:50+02:00,60,240.0,42.0
tre227,e45,2024-11-12T16:15:50+02:00,60,60.0,46.0
tre227,f55,2024-11-12T16:29:50+02:00,60,60.0,51.0
tre227,f55,2024-11-12T16:28:50+02:00,60,0.0,69.0
tre227,f55,2024-11-12T16:27:50+02:00,60,60.0,100.0
tre227,f55,2024-11-12T16:26:50+02:00,60,60.0,83.0
tre227,f55,2024-11-12T16:25:50+02:00,60,120.0,73.0
tre227,f55,2024-11-12T16:24:50+02:00,60,120.0,68.0
tre227,f55,2024-11-12T16:23:50+02:00,60,60.0,55.0
tre227,f55,2024-11-12T16:22:50+02:00,60,0.0,53.0
tre227,f55,2024-11-12T16:21:50+02:00,60,60.0,68.0
tre227,f55,2024-11-12T16:20:50+02:00,60,0.0,56.0
tre227,f55,2024-11-12T16:19:50+02:00,60,120.0,67.0
tre227,f55,2024-11-12T16:18:50+02:00,60,60.0,61.0
tre227,f55,2024-11-12T16:17:50+02:00,60,60.0,46.0
tre227,f55,2024-11-12T16:16:50+02:00,60,0.0,42.0
tre227,f55,2024-11-12T16:15:50+02:00,60,0.0,46.0
tre227,a55_1,2024-11-12T16:44:50+02:00,60,180.0,34.0
tre227,a55_1,2024-11-12T16:43:50+02:00,60,60.0,52.0
tre227,a55_1,2024-11-12T16:42:50+02:00,60,60.0,39.0
tre227,a55_1,2024-11-12T16:41:50+02:00,60,0.0,46.0
tre227,a55_1,2024-11-12T16:40:50+02:00,60,60.0,72.0
tre227,a55_1,2024-11-12T16:39:50+02:00,60,240.0,52.0
tre227,a55_1,2024-11-12T16:38:50+02:00,60,120.0,74.0
tre227,a55_1,2024-11-12T16:37:50+02:00,60,0.0,74.0
tre227,a55_1,2024-11-12T16:36:50+02:00,60,0.0,46.0
tre227,a55_1,2024-11-12T16:35:50+02:00,60,120.0,51.0
tre227,a55_1,2024-11-12T16:34:50+02:00,60,60.0,51.0
tre227,a55_1,2024-11-12T16:33:50+02:00,60,120.0,27.0
tre227,a55_1,2024-11-12T16:32:50+02:00,60,180.0,68.0
tre227,a55_1,2024-11-12T16:31:50+02:00,60,0.0,52.0
tre227,a55_1,2024-11-12T16:30:50+02:00,60,120.0,57.0
tre227,a55_2,2024-11-12T16:44:50+02:00,60,60.0,34.0
tre227,a55_2,2024-11-12T16:43:50+02:00,60,120.0,52.0
tre227,a55_2,2024-11-12T16:42:50+02:00,60,60.0,39.0
tre227,a55_2,2024-11-12T16:41:50+02:00,60,300.0,46.0
tre227,a55_2,2024-11-12T16:40:50+02:00,60,180.0,72.0
tre227,a55_2,2024-11-12T16:39:50+02:00,60,240.0,52.0
tre227,a55_2,2024-11-12T16:38:50+02:00,60,240.0,74.0
tre227,a55_2,2024-11-12T16:37:50+02:00,60,180.0,74.0
tre227,a55_2,2024-11-12T16:36:50+02:00,60,180.0,46.0
tre227,a55_2,2024-11-12T16:35:50+02:00,60,300.0,51.0
tre227,a55_2,2024-11-12T16:34:50+02:00,60,240.0,51.0
tre227,a55_2,2024-11-12T16:33:50+02:00,60,120.0,27.0
tre227,a55_2,2024-11-12T16:32:50+02:00,60,240.0,68.0
tre227,a55_2,2024-11-12T16:31:50+02:00,60,60.0,52.0
tre227,a55_2,2024-11-12T16:30:50+02:00,60,120.0,57.0
tre227,b50,2024-11-12T16:44:50+02:00,60,0.0,34.0
tre227,b50,2024-11-12T16:43:50+02:00,60,120.0,52.0
tre227,b50,2024-11-12T16:42:50+02:00,60,120.0,39.0
tre227,b50,2024-11-12T16:41:50+02:00,60,120.0,46.0
tre227,b50,2024-11-12T16:40:50+02:00,60,180.0,72.0
tre227,b50,2024-11-12T16:39:50+02:00,60,120.0,52.0
tre227,b50,2024-11-12T16:38:50+02:00,60,120.0,74.0
tre227,b50,2024-11-12T16:37:50+02:00,60,180.0,74.0
tre227,b50,2024-11-12T16:36:50+02:00,60,180.0,46.0
tre227,b50,2024-11-12T16:35:50+02:00,60,120.0,51.0
tre227,b50,2024-11-12T16:34:50+02:00,60,60.0,51.0
tre227,b50,2024-11-12T16:33:50+02:00,60,60.0,27.0
tre227,b50,2024-11-12T16:32:50+02:00,60,120.0,68.0
tre227,b50,2024-11-12T16:31:50+02:00,60,240.0,52.0
tre227,b50,2024-11-12T16:30:50+02:00,60,120.0,57.0
tre227,c45,2024-11-12T16:44:50+02:00,60,60.0,34.0
tre227,c45,2024-11-12T16:43:50+02:00,60,0.0,52.0
tre227,c45,2024-11-12T16:42:50+02:00,60,120.0,39.0
tre227,c45,2024-11-12T16:41:50+02:00,60,60.0,46.0
tre227,c45,2024-11-12T16:40:50+02:00,60,60.0,72.0
tre227,c45,2024-11-12T16:39:50+02:00,60,0.0,52.0
tre227,c45,2024-11-12T16:38:50+02:00,60,120.0,74.0
tre227,c45,2024-11-12T16:37:50+02:00,60,180.0,74.0
tre227,c45,2024-11-12T16:36:50+02:00,60,60.0,46.0
tre227,c45,2024-11-12T16:35:50+02:00,60,60.0,51.0
tre227,c45,2024-11-12T16:34:50+02:00,60,240.0,51.0
tre227,c45,2024-11-12T16:33:50+02:00,60,60.0,27.0
tre227,c45,2024-11-12T16:32:50+02:00,60,0.0,68.0
tre227,c45,2024-11-12T16:31:50+02:00,60,120.0,52.0
tre227,c45,2024-11-12T16:30:50+02:00,60,120.0,57.0
tre227,e45,2024-11-12T16:44:50+02:00,60,120.0,34.0
tre227,e45,2024-11-12T16:43:50+02:00,60,420.0,52.0
tre227,e45,2024-11-12T16:42:50+02:00,60,300.0,39.0
tre227,e45,2024-11-12T16:41:50+02:00,60,0.0,46.0
tre227,e45,2024-11-12T16:40:50+02:00,60,420.0,72.0
tre227,e45,2024-11-12T16:39:50+02:00,60,60.0,52.0
tre227,e45,2024-11-12T16:38:50+02:00,60,120.0,74.0
tre227,e45,2024-11-12T16:37:50+02:00,60,300.0,74.0
tre227,e45,2024-11-12T16:36:50+02:00,60,120.0,46.0
tre227,e45,2024-11-12T16:35:50+02:00,60,360.0,51.0
tre227,e45,2024-11-12T16:34:50+02:00,60,60.0,51.0
tre227,e45,2024-11-12T16:33:50+02:00,60,60.0,27.0
tre227,e45,2024-11-12T16:32:50+02:00,60,240.0,68.0
tre227,e45,2024-11-12T16:31:50+02:00,60,120.0,52.0
tre227,e45,2024-11-12T16:30:50+02:00,60,180.0,57.0
tre227,f55,2024-11-12T16:44:50+02:00,60,60.0,34.0
tre227,f55,2024-11-12T16:43:50+02:00,60,0.0,52.0
tre227,f55,2024-11-12T16:42:50+02:00,60,0.0,39.0
tre227,f55,2024-11-12T16:41:50+02:00,60,0.0,46.0
tre227,f55,2024-11-12T16:40:50+02:00,60,120.0,72.0
tre227,f55,2024-11-12T16:39:50+02:00,60,60.0,52.0
tre227,f55,2024-11-12T16:38:50+02:00,60,60.0,74.0
tre227,f55,2024-11-12T16:37:50+02:00,60,0.0,74.0
tre227,f55,2024-11-12T16:36:50+02:00,60,0.0,46.0
tre227,f55,2024-11-12T16:35:50+02:00,60,0.0,51.0
tre227,f55,2024-11-12T16:34:50+02:00,60,0.0,51.0
tre227,f55,2024-11-12T16:33:50+02:00,60,0.0,27.0
tre227,f55,2024-11-12T16:32:50+02:00,60,60.0,68.0
tre227,f55,2024-11-12T16:31:50+02:00,60,60.0,52.0
tre227,f55,2024-11-12T16:30:50+02:00,60,0.0,57.0
tre227,a55_1,2024-11-12T16:59:50+02:00,60,60.0,88.0
tre227,a55_1,2024-11-12T16:58:50+02:00,60,120.0,62.0
tre227,a55_1,2024-11-12T16:57:50+02:00,60,60.0,72.0
tre227,a55_1,2024-11-12T16:56:50+02:00,60,120.0,57.0
tre227,a55_1,2024-11-12T16:55:50+02:00,60,120.0,53.0
tre227,a55_1,2024-11-12T16:54:50+02:00,60,0.0,48.0
tre227,a55_1,2024-11-12T16:53:50+02:00,60,120.0,52.0
tre227,a55_1,2024-11-12T16:52:50+02:00,60,240.0,62.0
tre227,a55_1,2024-11-12T16:51:50+02:00,60,180.0,51.0
tre227,a55_1,2024-11-12T16:50:50+02:00,60,120.0,64.0
tre227,a55_1,2024-11-12T16:49:50+02:00,60,0.0,38.0
tre227,a55_1,2024-11-12T16:48:50+02:00,60,0.0,41.0
tre227,a55_1,2024-11-12T16:47:50+02:00,60,180.0,59.0
tre227,a55_1,2024-11-12T16:46:50+02:00,60,120.0,41.0
tre227,a55_1,2024-11-12T16:45:50+02:00,60,60.0,61.0
tre227,a55_2,2024-11-12T16:59:50+02:00,60,240.0,88.0
tre227,a55_2,2024-11-12T16:58:50+02:00,60,360.0,62.0
tre227,a55_2,2024-11-12T16:57:50+02:00,60,180.0,72.0
tre227,a55_2,2024-11-12T16:56:50+02:00,60,180.0,57.0
tre227,a55_2,2024-11-12T16:55:50+02:00,60,240.0,53.0
tre227,a55_2,2024-11-12T16:54:50+02:00,60,120.0,48.0
tre227,a55_2,2024-11-12T16:53:50+02:00,60,180.0,52.0
tre227,a55_2,2024-11-12T16:52:50+02:00,60,300.0,62.0
tre227,a55_2,2024-11-12T16:51:50+02:00,60,120.0,51.0
tre227,a55_2,2024-11-12T16:50:50+02:00,60,120.0,64.0
tre227,a55_2,2024-11-12T16:49:50+02:00,60,180.0,38.0
tre227,a55_2,2024-11-12T16:48:50+02:00,60,120.0,41.0
tre227,a55_2,2024-11-12T16:47:50+02:00,60,120.0,59.0
tre227,a55_2,2024-11-12T16:46:50+02:00,60,240.0,41.0
tre227,a55_2,2024-11-12T16:45:50+02:00,60,360.0,61.0
tre227,b50,2024-11-12T16:59:50+02:00,60,180.0,88.0
tre227,b50,2024-11-12T16:58:50+02:00,60,180.0,62.0
tre227,b50,2024-11-12T16:57:50+02:00,60,180.0,72.0
tre227,b50,2024-11-12T16:56:50+02:00,60,240.0,57.0
tre227,b50,2024-11-12T16:55:50+02:00,60,240.0,53.0
tre227,b50,2024-11-12T16:54:50+02:00,60,60.0,48.0
tre227,b50,2024-11-12T16:53:50+02:00,60,120.0,52.0
tre227,b50,2024-11-12T16:52:50+02:00,60,180.0,62.0
tre227,b50,2024-11-12T16:51:50+02:00,60,120.0,51.0
tre227,b50,2024-11-12T16:50:50+02:00,60,240.0,64.0
tre227,b50,2024-11-12T16:49:50+02:00,60,120.0,38.0
tre227,b50,2024-11-12T16:48:50+02:00,60,120.0,41.0
tre227,b50,2024-11-12T16:47:50+02:00,60,240.0,59.0
tre227,b50,2024-11-12T16:46:50+02:00,60,0.0,41.0
tre227,b50,2024-11-12T16:45:50+02:00,60,240.0,61.0
tre227,c45,2024-11-12T16:59:50+02:00,60,0.0,88.0
tre227,c45,2024-11-12T16:58:50+02:00,60,0.0,62.0
tre227,c45,2024-11-12T16:57:50+02:00,60,120.0,72.0
tre227,c45,2024-11-12T16:56:50+02:00,60,180.0,57.0
tre227,c45,2024-11-12T16:55:50+02:00,60,120.0,53.0
tre227,c45,2024-11-12T16:54:50+02:00,60,120.0,48.0
tre227,c45,2024-11-12T16:53:50+02:00,60,120.0,52.0
tre227,c45,2024-11-12T16:52:50+02:00,60,60.0,62.0
tre227,c45,2024-11-12T16:51:50+02:00,60,60.0,51.0
tre227,c45,2024-11-12T16:50:50+02:00,60,180.0,64.0
tre227,c45,2024-11-12T16:49:50+02:00,60,60.0,38.0
tre227,c45,2024-11-12T16:48:50+02:00,60,0.0,41.0
tre227,c45,2024-11-12T16:47:50+02:00,60,0.0,59.0
tre227,c45,2024-11-12T16:46:50+02:00,60,0.0,41.0
tre227,c45,2024-11-12T16:45:50+02:00,60,0.0,61.0
tre227,e45,2024-11-12T16:59:50+02:00,60,300.0,88.0
tre227,e45,2024-11-12T16:58:50+02:00,60,60.0,62.0
tre227,e45,2024-11-12T16:57:50+02:00,60,480.0,72.0
tre227,e45,2024-11-12T16:56:50+02:00,60,120.0,57.0
tre227,e45,2024-11-12T16:55:50+02:00,60,240.0,53.0
tre227,e45,2024-11-12T16:54:50+02:00,60,180.0,48.0
tre227,e45,2024-11-12T16:53:50+02:00,60,180.0,52.0
tre227,e45,2024-11-12T16:52:50+02:00,60,420.0,62.0
tre227,e45,2024-11-12T16:51:50+02:00,60,120.0,51.0
tre227,e45,2024-11-12T16:50:50+02:00,60,120.0,64.0
tre227,e45,2024-11-12T16:49:50+02:00,60,180.0,38.0
tre227,e45,2024-11-12T16:48:50+02:00,60,120.0,41.0
tre227,e45,2024-11-12T16:47:50+02:00,60,120.0,59.0
tre227,e45,2024-11-12T16:46:50+02:00,60,0.0,41.0
tre227,e45,2024-11-12T16:45:50+02:00,60,240.0,61.0
tre227,f55,2024-11-12T16:59:50+02:00,60,0.0,88.0
tre227,f55,2024-11-12T16:58:50+02:00,60,60.0,62.0
tre227,f55,2024-11-12T16:57:50+02:00,60,60.0,72.0
tre227,f55,2024-11-12T16:56:50+02:00,60,0.0,57.0
tre227,f55,2024-11-12T16:55:50+02:00,60,60.0,53.0
tre227,f55,2024-11-12T16:54:50+02:00,60,0.0,48.0
tre227,f55,2024-11-12T16:53:50+02:00,60,0.0,52.0
tre227,f55,2024-11-12T16:52:50+02:00,60,0.0,62.0
tre227,f55,2024-11-12T16:51:50+02:00,60,0.0,51.0
tre227,f55,2024-11-12T16:50:50+02:00,60,0.0,64.0
tre227,f55,2024-11-12T16:49:50+02:00,60,60.0,38.0
tre227,f55,2024-11-12T16:48:50+02:00,60,0.0,41.0
tre227,f55,2024-11-12T16:47:50+02:00,60,60.0,59.0
tre227,f55,2024-11-12T16:46:50+02:00,60,0.0,41.0
tre227,f55,2024-11-12T16:45:50+02:00,60,0.0,61.0
tre158,a50_1,2024-11-12T16:14:50+02:00,60,180.0,38.0
tre158,a50_1,2024-11-12T16:13:50+02:00,60,300.0,48.0
tre158,a50_1,2024-11-12T16:12:50+02:00,60,60.0,48.0
tre158,a50_1,2024-11-12T16:11:50+02:00,60,120.0,36.0
tre158,a50_1,2024-11-12T16:10:50+02:00,60,60.0,47.0
tre158,a50_1,2024-11-12T16:09:50+02:00,60,60.0,39.0
tre158,a50_1,2024-11-12T16:08:50+02:00,60,0.0,41.0
tre158,a50_1,2024-11-12T16:07:50+02:00,60,300.0,21.0
tre158,a50_1,2024-11-12T16:06:50+02:00,60,120.0,26.0
tre158,a50_1,2024-11-12T16:05:50+02:00,60,300.0,44.0
tre158,a50_1,2024-11-12T16:04:50+02:00,60,0.0,19.0
tre158,a50_1,2024-11-12T16:03:50+02:00,60,0.0,33.0
tre158,a50_1,2024-11-12T16:02:50+02:00,60,300.0,56.0
tre158,a50_1,2024-11-12T16:01:50+02:00,60,60.0,51.0
tre158,a50_1,2024-11-12T16:00:50+02:00,60,420.0,42.0
tre158,a50_2,2024-11-12T16:14:50+02:00,60,300.0,38.0
tre158,a50_2,2024-11-12T16:13:50+02:00,60,120.0,48.0
tre158,a50_2,2024-11-12T16:12:50+02:00,60,60.0,48.0
tre158,a50_2,2024-11-12T16:11:50+02:00,60,60.0,36.0
tre158,a50_2,2024-11-12T16:10:50+02:00,60,0.0,47.0
tre158,a50_2,2024-11-12T16:09:50+02:00,60,60.0,39.0
tre158,a50_2,2024-11-12T16:08:50+02:00,60,0.0,41.0
tre158,a50_2,2024-11-12T16:07:50+02:00,60,0.0,21.0
tre158,a50_2,2024-11-12T16:06:50+02:00,60,60.0,26.0
tre158,a50_2,2024-11-12T16:05:50+02:00,60,360.0,44.0
tre158,a50_2,2024-11-12T16:04:50+02:00,60,0.0,19.0
tre158,a50_2,2024-11-12T16:03:50+02:00,60,60.0,33.0
tre158,a50_2,2024-11-12T16:02:50+02:00,60,120.0,56.0
tre158,a50_2,2024-11-12T16:01:50+02:00,60,180.0,51.0
tre158,a50_2,2024-11-12T16:00:50+02:00,60,300.0,42.0
tre158,a50_1,2024-11-12T16:29:50+02:00,60,180.0,19.0
tre158,a50_1,2024-11-12T16:28:50+02:00,60,60.0,38.0
tre158,a50_1,2024-11-12T16:27:50+02:00,60,240.0,42.0
tre158,a50_1,2024-11-12T16:26:50+02:00,60,60.0,24.0
tre158,a50_1,2024-11-12T16:25:50+02:00,60,60.0,29.0
tre158,a50_1,2024-11-12T16:24:50+02:00,60,0.0,14.0
tre158,a50_1,2024-11-12T16:23:50+02:00,60,240.0,36.0
tre158,a50_1,2024-11-12T16:22:50+02:00,60,240.0,23.0
tre158,a50_1,2024-11-12T16:21:50+02:00,60,360.0,27.0
tre158,a50_1,2024-11-12T16:20:50+02:00,60,120.0,30.0
tre158,a50_1,2024-11-12T16:19:50+02:00,60,180.0,30.0
tre158,a50_1,2024-11-12T16:18:50+02:00,60,0.0,24.0
tre158,a50_1,2024-11-12T16:17:50+02:00,60,180.0,25.0
tre158,a50_1,2024-11-12T16:16:50+02:00,60,0.0,22.0
tre158,a50_1,2024-11-12T16:15:50+02:00,60,120.0,32.0
tre158,a50_2,2024-11-12T16:29:50+02:00,60,0.0,19.0
tre158,a50_2,2024-11-12T16:28:50+02:00,60,240.0,38.0
tre158,a50_2,2024-11-12T16:27:50+02:00,60,420.0,42.0
tre158,a50_2,2024-11-12T16:26:50+02:00,60,120.0,24.0
tre158,a50_2,2024-11-12T16:25:50+02:00,60,0.0,29.0
tre158,a50_2,2024-11-12T16:24:50+02:00,60,0.0,14.0
tre158,a50_2,2024-11-12T16:23:50+02:00,60,180.0,36.0
tre158,a50_2,2024-11-12T16:22:50+02:00,60,0.0,23.0
tre158,a50_2,2024-11-12T16:21:50+02:00,60,0.0,27.0
tre158,a50_2,2024-11-12T16:20:50+02:00,60,60.0,30.0
tre158,a50_2,2024-11-12T16:19:50+02:00,60,120.0,30.0
tre158,a50_2,2024-11-12T16:18:50+02:00,60,0.0,24.0
tre158,a50_2,2024-11-12T16:17:50+02:00,60,60.0,25.0
tre158,a50_2,2024-11-12T16:16:50+02:00,60,60.0,22.0
tre158,a50_2,2024-11-12T16:15:50+02:00,60,120.0,32.0
tre158,a50_1,2024-11-12T16:44:50+02:00,60,180.0,42.0
tre158,a50_1,2024-11-12T16:43:50+02:00,60,120.0,38.0
tre158,a50_1,2024-11-12T16:42:50+02:00,60,120.0,33.0
tre158,a50_1,2024-11-12T16:41:50+02:00,60,480.0,40.0
tre158,a50_1,2024-11-12T16:40:50+02:00,60,0.0,24.0
tre158,a50_1,2024-11-12T16:39:50+02:00,60,,
tre158,a50_1,2024-11-12T16:38:50+02:00,60,360.0,40.0
tre158,a50_1,2024-11-12T16:37:50+02:00,60,240.0,39.0
tre158,a50_1,2024-11-12T16:36:50+02:00,60,300.0,37.0
tre158,a50_1,2024-11-12T16:35:50+02:00,60,0.0,33.0
tre158,a50_1,2024-11-12T16:34:50+02:00,60,240.0,25.0
tre158,a50_1,2024-11-12T16:33:50+02:00,60,0.0,17.0
tre158,a50_1,2024-11-12T16:32:50+02:00,60,240.0,34.0
tre158,a50_1,2024-11-12T16:31:50+02:00,60,180.0,34.0
tre158,a50_1,2024-11-12T16:30:50+02:00,60,180.0,32.0
tre158,a50_2,2024-11-12T16:44:50+02:00,60,60.0,42.0
tre158,a50_2,2024-11-12T16:43:50+02:00,60,120.0,38.0
tre158,a50_2,2024-11-12T16:42:50+02:00,60,0.0,33.0
tre158,a50_2,2024-11-12T16:41:50+02:00,60,120.0,40.0
tre158,a50_2,2024-11-12T16:40:50+02:00,60,0.0,24.0
tre158,a50_2,2024-11-12T16:39:50+02:00,60,,
tre158,a50_2,2024-11-12T16:38:50+02:00,60,0.0,40.0
tre158,a50_2,2024-11-12T16:37:50+02:00,60,0.0,39.0
